Elevation,Azimuth,ITD,ILD,Spectral ILD,Spectral ITD,Left MFCC,Right MFCC
20,0,[-0.00294785 -0.01015873],[-0.13155384 -1.20406337],[-0.15886065 -0.32598522],[-0.00580499 -0.00580499 -0.00580499],"[[-2.08983170e+02 -2.59819366e+02]
 [-4.22997189e+00 -5.17599583e-01]
 [-8.75458527e+01 -8.44488831e+01]
 [ 6.81001186e+00  1.09758005e+01]
 [ 3.05932903e+00  8.00048923e+00]
 [ 1.56894875e+01  2.08253479e+01]
 [-1.83362293e+01 -1.51358433e+01]
 [-5.68201244e-01  3.11431646e+00]
 [-1.39537010e+01 -1.05638885e+01]
 [ 3.95783520e+00  6.93755198e+00]
 [-1.38447857e+01 -1.06342888e+01]
 [ 1.21402788e+00  3.94441938e+00]
 [-1.09248047e+01 -8.05195999e+00]
 [-6.40350342e-01  2.36079741e+00]
 [-2.50281668e+00  2.07104981e-02]
 [-9.24206638e+00 -7.19301128e+00]
 [-7.10715294e+00 -5.06401157e+00]
 [ 1.32891595e-01  2.14070106e+00]
 [-9.40283966e+00 -7.21955109e+00]
 [ 1.06883979e+00  2.35130668e+00]]","[[-2.1277582e+02 -2.6344687e+02]
 [ 6.8560791e+00  1.0729554e+01]
 [-9.9556625e+01 -9.6423424e+01]
 [ 2.0816635e+01  2.5003956e+01]
 [-9.2667627e+00 -4.2262611e+00]
 [ 2.0963284e+01  2.6051384e+01]
 [-1.9717533e+01 -1.6438145e+01]
 [-1.7802821e+00  1.8320180e+00]
 [-1.3329081e+01 -1.0074612e+01]
 [ 3.2033980e-02  3.1440258e+00]
 [-1.1819708e+01 -8.7417297e+00]
 [ 1.3685130e+00  4.3247890e+00]
 [-1.0742458e+01 -7.8229399e+00]
 [-2.3863382e+00  2.7057230e-01]
 [-4.2097139e+00 -1.6636655e+00]
 [-8.5724545e+00 -6.5137711e+00]
 [-4.4152679e+00 -2.2666969e+00]
 [-5.0981579e+00 -3.1850362e+00]
 [-4.3928232e+00 -2.2449520e+00]
 [-5.2628336e+00 -3.9193583e+00]]"
20,5,[-0.00290249 -0.01004535],[-1.58202365 -0.96859783],[-1.66904435 -0.87840132],[-0.00580499 -0.00580499 -0.00580499],"[[-2.17895706e+02 -2.68644501e+02]
 [ 3.69741589e-01  3.77496386e+00]
 [-8.82425766e+01 -8.54564209e+01]
 [ 8.16796875e+00  1.20980625e+01]
 [ 3.06763411e+00  7.70068741e+00]
 [ 1.72276421e+01  2.21126747e+01]
 [-1.88687515e+01 -1.59029970e+01]
 [ 1.34972453e+00  4.74713802e+00]
 [-1.51382446e+01 -1.20964928e+01]
 [ 4.38302422e+00  7.02999783e+00]
 [-1.50569181e+01 -1.22741394e+01]
 [ 1.76853359e+00  4.18133926e+00]
 [-1.11218796e+01 -8.51212120e+00]
 [ 3.56955528e-02  2.76297283e+00]
 [-1.98901641e+00  3.45962316e-01]
 [-9.46438694e+00 -7.68871164e+00]
 [-6.13583088e+00 -4.37465477e+00]
 [-5.78750491e-01  1.14977646e+00]
 [-8.69461060e+00 -6.86093903e+00]
 [ 5.30215383e-01  1.50540912e+00]]","[[-204.67685    -255.78102   ]
 [   3.3570004     7.0201616 ]
 [ -98.49646     -95.58748   ]
 [  20.075405     23.982538  ]
 [  -9.846566     -5.0618515 ]
 [  20.35592      25.19957   ]
 [ -18.67526     -15.665564  ]
 [  -3.6502528    -0.2995063 ]
 [ -11.659008     -8.585599  ]
 [  -0.5685657     2.3654823 ]
 [ -10.094518     -7.122864  ]
 [   1.204597      3.9834876 ]
 [ -10.188397     -7.477504  ]
 [  -2.75015      -0.34408778]
 [  -4.4037       -2.1291566 ]
 [  -7.7548923    -5.936843  ]
 [  -5.4134073    -3.501096  ]
 [  -3.743322     -2.0141726 ]
 [  -5.4471364    -3.4974387 ]
 [  -3.4445007    -2.2694976 ]]"
20,10,[-0.00285714 -0.01006803],[-3.02748799 -0.61276633],[-3.16933423 -1.38645515],[-0.00580499 -0.00580499 -0.00580499],"[[-2.2656197e+02 -2.7694638e+02]
 [ 4.5174775e+00  7.9933186e+00]
 [-8.8809525e+01 -8.5900986e+01]
 [ 9.2486992e+00  1.3298318e+01]
 [ 3.6944225e+00  8.4300528e+00]
 [ 1.7768070e+01  2.2799622e+01]
 [-1.8726917e+01 -1.5632887e+01]
 [ 2.3208847e+00  5.7866688e+00]
 [-1.6495615e+01 -1.3399115e+01]
 [ 4.8107867e+00  7.4343629e+00]
 [-1.6969709e+01 -1.4187732e+01]
 [ 3.1681509e+00  5.6408768e+00]
 [-1.2104656e+01 -9.3811054e+00]
 [ 1.2924654e+00  4.1687593e+00]
 [-2.4220285e+00  3.9058208e-02]
 [-9.1278515e+00 -7.2214661e+00]
 [-5.7058830e+00 -3.8456526e+00]
 [-1.2358217e+00  5.1374328e-01]
 [-8.7157230e+00 -6.8493333e+00]
 [ 4.8511392e-01  1.5246588e+00]]","[[-197.42519    -248.77544   ]
 [   0.47133613    4.162316  ]
 [ -98.29606     -95.331924  ]
 [  20.089108     23.965488  ]
 [ -10.839424     -6.041353  ]
 [  20.10787      24.958107  ]
 [ -18.529776    -15.532598  ]
 [  -4.2262       -0.89417297]
 [ -12.186869     -9.080345  ]
 [   1.0393853     4.0416026 ]
 [ -10.94092      -7.8614674 ]
 [   3.1903205     6.0486135 ]
 [ -11.316099     -8.57488   ]
 [  -1.9783506     0.43080968]
 [  -5.2492013    -3.02137   ]
 [  -7.232655     -5.4028254 ]
 [  -5.4110265    -3.5006897 ]
 [  -4.0128355    -2.273434  ]
 [  -5.1412807    -3.167575  ]
 [  -3.3157015    -2.1018095 ]]"
20,15,[-0.00281179 -0.01006803],[-4.51185673 -0.95358476],[-4.70542371 -1.98964521],[-0.01160998  0.         -0.00580499],"[[-2.3648723e+02 -2.8648273e+02]
 [ 9.7089176e+00  1.3250396e+01]
 [-9.0164566e+01 -8.7104385e+01]
 [ 1.0538742e+01  1.4679792e+01]
 [ 4.6120777e+00  9.4822950e+00]
 [ 1.7284781e+01  2.2496166e+01]
 [-1.7099253e+01 -1.3948264e+01]
 [ 9.8324633e-01  4.5492578e+00]
 [-1.6500587e+01 -1.3375522e+01]
 [ 3.4649611e+00  6.0240903e+00]
 [-1.7518326e+01 -1.4624319e+01]
 [ 3.8163073e+00  6.3251753e+00]
 [-1.2492241e+01 -9.6052637e+00]
 [ 1.8679504e+00  4.9355588e+00]
 [-2.7831225e+00 -2.4713132e-01]
 [-8.6904869e+00 -6.5863438e+00]
 [-5.6872778e+00 -3.7530169e+00]
 [-1.9803312e+00 -2.5855082e-01]
 [-9.3157225e+00 -7.3545723e+00]
 [ 1.1770854e+00  2.2656507e+00]]","[[-191.91841    -243.39655   ]
 [  -0.9985293     2.8502717 ]
 [ -99.7135      -96.57832   ]
 [  21.041954     25.052254  ]
 [ -12.732651     -7.813095  ]
 [  19.781479     24.783504  ]
 [ -18.621643    -15.506914  ]
 [  -5.1232243    -1.6653991 ]
 [ -13.091375     -9.858637  ]
 [   1.728775      4.9500275 ]
 [ -11.234367     -7.936831  ]
 [   3.64506       6.7272515 ]
 [ -11.308567     -8.381321  ]
 [  -2.942329     -0.40298212]
 [  -4.808343     -2.4620328 ]
 [  -8.638222     -6.665827  ]
 [  -4.0266085    -1.9540076 ]
 [  -5.876616     -4.0071936 ]
 [  -4.301651     -2.1751442 ]
 [  -3.9338198    -2.5331984 ]]"
20,20,[-0.00278912 -0.01002268],[-5.9197253  -0.94000101],[-6.1695385  -2.42888093],[-0.01160998  0.         -0.02321995],"[[-2.4770216e+02 -2.9721729e+02]
 [ 1.6676191e+01  2.0260368e+01]
 [-9.2871994e+01 -8.9645737e+01]
 [ 1.3253349e+01  1.7551945e+01]
 [ 4.6487045e+00  9.6433983e+00]
 [ 1.7331875e+01  2.2766323e+01]
 [-1.5426882e+01 -1.2257139e+01]
 [-1.6765680e+00  2.0196323e+00]
 [-1.5556232e+01 -1.2463377e+01]
 [ 5.1082915e-01  3.1189649e+00]
 [-1.5981482e+01 -1.2984298e+01]
 [ 3.1939392e+00  5.8455105e+00]
 [-1.1694548e+01 -8.6150856e+00]
 [ 1.5550542e+00  4.8080525e+00]
 [-2.8199353e+00 -1.5481755e-01]
 [-7.7382288e+00 -5.4371176e+00]
 [-6.7778292e+00 -4.8259192e+00]
 [-2.1712556e+00 -4.4730136e-01]
 [-1.0319448e+01 -8.2465897e+00]
 [ 2.4917774e+00  3.6449580e+00]]","[[-1.88624405e+02 -2.40323837e+02]
 [ 5.81114054e-01  4.45046663e+00]
 [-1.03077866e+02 -9.99342194e+01]
 [ 2.40359440e+01  2.80560513e+01]
 [-1.53593235e+01 -1.04724522e+01]
 [ 2.02009773e+01  2.52135315e+01]
 [-1.85350800e+01 -1.54525166e+01]
 [-5.91202164e+00 -2.45307779e+00]
 [-1.29399948e+01 -9.75999165e+00]
 [ 1.11195707e+00  4.40030479e+00]
 [-9.53414917e+00 -6.17688084e+00]
 [ 2.84053612e+00  5.99925423e+00]
 [-1.00868034e+01 -7.12432671e+00]
 [-3.75111890e+00 -1.20228541e+00]
 [-4.63438749e+00 -2.30969620e+00]
 [-8.46393871e+00 -6.47167397e+00]
 [-4.35407782e+00 -2.27640533e+00]
 [-5.03655863e+00 -3.16661191e+00]
 [-5.98877859e+00 -3.88190150e+00]
 [-1.69942427e+00 -2.26812214e-01]]"
20,25,[-0.00274376 -0.00997732],[-7.15589941 -0.24342462],[-7.47291744 -2.61428535],[-0.01741497 -0.01741497 -0.01741497],"[[-2.6021344e+02 -3.0897229e+02]
 [ 2.5393211e+01  2.8663820e+01]
 [-9.6765984e+01 -9.3173210e+01]
 [ 1.7111629e+01  2.1438309e+01]
 [ 4.2506323e+00  9.3837948e+00]
 [ 1.7790665e+01  2.3416012e+01]
 [-1.4037369e+01 -1.0954811e+01]
 [-4.9702282e+00 -1.1397611e+00]
 [-1.4564497e+01 -1.1649601e+01]
 [-2.4603605e+00  3.7188002e-01]
 [-1.3349139e+01 -1.0424760e+01]
 [ 2.2328892e+00  5.2316213e+00]
 [-1.0405069e+01 -7.2982359e+00]
 [ 6.3604331e-01  4.0962534e+00]
 [-2.1358514e+00  6.4480096e-01]
 [-6.9330788e+00 -4.6131115e+00]
 [-8.9839983e+00 -6.9522610e+00]
 [-1.2180154e+00  2.7896366e-01]
 [-1.2081986e+01 -9.6228065e+00]
 [ 5.0234699e+00  5.9487848e+00]]","[[-1.8695796e+02 -2.3878383e+02]
 [ 3.6808605e+00  7.5738811e+00]
 [-1.0716342e+02 -1.0389396e+02]
 [ 2.7200857e+01  3.1241304e+01]
 [-1.7671932e+01 -1.2711121e+01]
 [ 2.0316681e+01  2.5356895e+01]
 [-1.8457216e+01 -1.5308275e+01]
 [-6.5565071e+00 -3.0681446e+00]
 [-1.2795164e+01 -9.5848713e+00]
 [ 1.9773576e-01  3.5721946e+00]
 [-7.9193225e+00 -4.4376369e+00]
 [ 2.2238863e+00  5.4981570e+00]
 [-9.3908463e+00 -6.3563318e+00]
 [-4.1641250e+00 -1.5245398e+00]
 [-4.6753807e+00 -2.3388662e+00]
 [-8.2495556e+00 -6.1583376e+00]
 [-4.5963860e+00 -2.4833620e+00]
 [-4.5978837e+00 -2.6807070e+00]
 [-6.9916677e+00 -4.8304462e+00]
 [-5.3735340e-01  9.9896574e-01]]"
20,30,[-0.00269841 -0.00995465],[-8.17150056  0.07125574],[-8.56565595 -2.67080158],[-0.01741497 -0.01160998 -0.00580499],"[[-2.69700592e+02 -3.17996643e+02]
 [ 3.09445686e+01  3.37964783e+01]
 [-9.77611084e+01 -9.41567078e+01]
 [ 2.04022846e+01  2.44891510e+01]
 [ 3.78464842e+00  8.82281876e+00]
 [ 1.98732224e+01  2.53145714e+01]
 [-1.48392000e+01 -1.21202135e+01]
 [-6.94495487e+00 -3.32181644e+00]
 [-1.47438889e+01 -1.22254248e+01]
 [-3.75805473e+00 -9.48284388e-01]
 [-1.04388485e+01 -7.69913101e+00]
 [ 1.92372966e+00  4.87004757e+00]
 [-9.76480675e+00 -6.71390295e+00]
 [ 8.60856295e-01  4.03938198e+00]
 [-1.63785720e+00  1.11034739e+00]
 [-6.47629881e+00 -4.60908508e+00]
 [-1.06721439e+01 -8.79883480e+00]
 [-8.36483121e-01  2.73496002e-01]
 [-1.10444794e+01 -8.57221603e+00]
 [ 4.95382404e+00  5.67681980e+00]]","[[-186.74272    -238.70865   ]
 [   8.167097     11.813724  ]
 [-111.32594    -107.97417   ]
 [  29.902567     33.720955  ]
 [ -18.802864    -13.8393135 ]
 [  19.755806     24.622555  ]
 [ -18.10394     -15.012037  ]
 [  -6.8362713    -3.465294  ]
 [ -13.047772     -9.965283  ]
 [   0.2387996     3.5869293 ]
 [  -7.608452     -4.2305346 ]
 [   3.0158415     6.3467064 ]
 [  -9.419249     -6.5621653 ]
 [  -4.587368     -1.9082274 ]
 [  -3.4979444    -1.3741603 ]
 [  -9.553117     -7.4264565 ]
 [  -2.8631995    -0.9412333 ]
 [  -5.823737     -3.9530087 ]
 [  -6.577088     -4.5426903 ]
 [   0.30671513    1.7621727 ]]"
20,35,[-0.00265306 -0.01029478],[-8.99464011  0.35028275],[-9.4739759  -2.59641588],[-0.01741497 -0.01160998 -0.00580499],"[[-2.7811118e+02 -3.2540738e+02]
 [ 3.4558556e+01  3.7123611e+01]
 [-9.7447525e+01 -9.3149063e+01]
 [ 2.2081852e+01  2.6184677e+01]
 [ 4.0309458e+00  9.4170895e+00]
 [ 2.0443743e+01  2.6185070e+01]
 [-1.6415043e+01 -1.3945865e+01]
 [-9.9141817e+00 -5.6966515e+00]
 [-1.5115934e+01 -1.3015266e+01]
 [-4.0665436e+00 -2.5897592e-01]
 [-8.0121346e+00 -5.5122318e+00]
 [ 1.4484545e+00  5.2029438e+00]
 [-1.0321673e+01 -7.2562394e+00]
 [ 1.9487648e+00  5.4134445e+00]
 [-3.0407491e+00 -2.6744589e-02]
 [-6.1537800e+00 -4.4611664e+00]
 [-1.3731441e+01 -1.1360290e+01]
 [ 1.4008033e+00  2.3522444e+00]
 [-1.1725626e+01 -8.5121460e+00]
 [ 4.3223157e+00  5.0309877e+00]]","[[-190.51054    -242.51364   ]
 [  16.600378     20.28352   ]
 [-118.45265    -114.87555   ]
 [  33.51062      37.358456  ]
 [ -20.183334    -15.033836  ]
 [  18.12697      23.049538  ]
 [ -16.59562     -13.395946  ]
 [  -9.475924     -5.970544  ]
 [ -11.015875     -7.900796  ]
 [  -2.1873736     1.3733842 ]
 [  -6.009366     -2.5902495 ]
 [   2.1156754     5.7246103 ]
 [  -8.406332     -5.52798   ]
 [  -6.6766996    -3.7799163 ]
 [  -1.3182716     0.85173935]
 [ -11.803448     -9.458381  ]
 [  -1.3952172     0.5735539 ]
 [  -6.616014     -4.599203  ]
 [  -7.9544497    -5.8219967 ]
 [   3.2005627     4.7908897 ]]"
20,40,[-0.00263039 -0.01031746],[-9.71328378  0.97261325],[-10.27347922  -2.59536177],[-0.01741497 -0.00580499 -0.00580499],"[[-285.58966   -332.35947  ]
 [  37.72937     39.90628  ]
 [ -95.47946    -91.267204 ]
 [  22.593931    26.590988 ]
 [   6.1365457   11.153331 ]
 [  19.023258    24.555012 ]
 [ -17.876965   -15.865523 ]
 [ -12.645008    -8.642128 ]
 [ -15.674886   -13.690463 ]
 [  -1.0904603    2.658414 ]
 [  -7.7741194   -5.2052984]
 [   2.150581     5.6256495]
 [ -10.862757    -7.8317003]
 [   2.265717     5.3223343]
 [  -3.0953329   -0.3682392]
 [  -9.10054     -7.6506433]
 [ -11.903202    -9.691496 ]
 [   1.7114344    2.5168781]
 [ -12.125113    -8.922474 ]
 [   5.3413334    5.9133177]]","[[-189.65483    -242.21017   ]
 [  18.629372     22.526318  ]
 [-119.71922    -116.51152   ]
 [  33.60052      37.380585  ]
 [ -20.136673    -15.071415  ]
 [  17.8372       22.428871  ]
 [ -17.401333    -14.162397  ]
 [  -9.139243     -5.98489   ]
 [ -11.628542     -8.515696  ]
 [  -1.3264632     2.0037138 ]
 [  -7.6635265    -4.317353  ]
 [   4.7085295     8.192364  ]
 [ -10.764388     -7.9845853 ]
 [  -4.8446674    -2.1378021 ]
 [  -2.8339925    -0.71599984]
 [ -10.258057     -8.043686  ]
 [  -2.408175     -0.6205201 ]
 [  -6.2260904    -4.2306714 ]
 [  -8.404011     -6.6092205 ]
 [   4.1109595     5.895744  ]]"
20,45,[-0.00258503 -0.00900227],[-10.36268711   1.85978696],[-10.98563313  -2.79696018],[-0.01741497 -0.00580499 -0.00580499],"[[-290.29718    -336.57202   ]
 [  38.57926      40.528847  ]
 [ -91.78783     -87.4227    ]
 [  23.811037     27.403507  ]
 [   6.0990334    11.345602  ]
 [  19.244343     23.959885  ]
 [ -22.306484    -20.111973  ]
 [ -13.331631     -9.7507515 ]
 [ -14.487685    -12.320255  ]
 [   1.5529761     5.481162  ]
 [  -6.4943366    -4.188396  ]
 [   1.1051707     4.816311  ]
 [  -9.950165     -7.445896  ]
 [   2.128742      5.0284834 ]
 [  -5.3853664    -2.865078  ]
 [  -8.961687     -7.7453556 ]
 [  -9.568971     -7.004097  ]
 [   0.5870303     0.97593665]
 [ -10.611736     -7.068083  ]
 [   5.06481       5.180026  ]]","[[-1.8620917e+02 -2.3917606e+02]
 [ 1.6879887e+01  2.0873356e+01]
 [-1.1736171e+02 -1.1438848e+02]
 [ 3.1632650e+01  3.5297775e+01]
 [-1.9472115e+01 -1.4441534e+01]
 [ 1.8497593e+01  2.2812513e+01]
 [-1.9329197e+01 -1.6100674e+01]
 [-7.8326383e+00 -4.9138613e+00]
 [-1.2635178e+01 -9.6081448e+00]
 [ 1.0935756e-01  3.3587060e+00]
 [-9.4762096e+00 -6.3234134e+00]
 [ 7.2227106e+00  1.0702863e+01]
 [-1.3105703e+01 -1.0508656e+01]
 [-2.4794865e+00  1.0994899e-01]
 [-4.9965057e+00 -2.9119592e+00]
 [-8.0382557e+00 -6.0187120e+00]
 [-3.1373649e+00 -1.3508112e+00]
 [-7.2874517e+00 -5.5565362e+00]
 [-5.9541864e+00 -4.1866789e+00]
 [ 1.3370190e+00  3.0297127e+00]]"
