Elevation,Azimuth,ITD,ILD,Spectral ILD,Spectral ITD,Left MFCC,Right MFCC
10,165,[-0.00278912 -0.00900227],[-2.46810675  3.43472779],[-2.57177949  0.20359768],[0. 0. 0.],"[[-253.91422   -302.59158  ]
 [  25.23391     27.735622 ]
 [ -92.53299    -88.458916 ]
 [  14.317282    17.445206 ]
 [ -11.608322    -6.434397 ]
 [  24.859404    29.146465 ]
 [ -30.216896   -27.017271 ]
 [   4.2851973    7.532196 ]
 [ -14.411613   -10.62105  ]
 [  11.706358    14.744291 ]
 [ -20.029476   -16.621525 ]
 [   7.5213213   10.370914 ]
 [ -11.133636    -8.566175 ]
 [  -4.469054    -1.0751443]
 [   3.9044204    5.292493 ]
 [ -21.488468   -18.752024 ]
 [   7.156783     8.317813 ]
 [ -11.103927    -8.425819 ]
 [  -3.5938911   -2.4615586]
 [  -3.1614437   -1.7120323]]","[[-244.07898   -295.1481   ]
 [  54.730835    58.534164 ]
 [-112.51286   -108.99756  ]
 [  13.732889    17.527351 ]
 [  -6.638115    -2.0277364]
 [   8.887561    13.4502   ]
 [ -22.130707   -19.228558 ]
 [  -5.8799815   -2.4854174]
 [ -12.030218    -8.219578 ]
 [  16.541252    20.341616 ]
 [ -18.88786    -15.370417 ]
 [   5.5247416    8.476347 ]
 [ -13.010779   -10.413881 ]
 [  -4.0980716   -1.2007614]
 [   1.585451     4.03456  ]
 [ -12.811896   -10.264677 ]
 [   0.8884177    2.693232 ]
 [ -11.278638    -9.138111 ]
 [   0.9519434    2.624854 ]
 [ -10.280254    -8.752832 ]]"
10,170,[-0.00283447 -0.00897959],[-1.46579593  2.90042639],[-1.53115541  0.69142893],[0. 0. 0.],"[[-247.93173    -296.90225   ]
 [  24.236366     26.547611  ]
 [ -93.227516    -89.20958   ]
 [  13.822462     16.82804   ]
 [ -12.060601     -7.1028395 ]
 [  23.579763     27.789177  ]
 [ -30.319921    -27.342606  ]
 [   3.7966697     7.0321636 ]
 [ -13.985029    -10.271439  ]
 [  13.727514     16.756485  ]
 [ -21.043701    -17.635918  ]
 [   8.001284     10.607111  ]
 [ -12.494288    -10.06731   ]
 [  -4.0025353    -0.61736315]
 [   5.0682125     6.34147   ]
 [ -21.996479    -19.22712   ]
 [   6.994019      7.934374  ]
 [ -11.292833     -8.582642  ]
 [  -2.540616     -1.4790604 ]
 [  -3.4495406    -2.1307387 ]]","[[-251.50095   -302.13052  ]
 [  60.350056    63.663116 ]
 [-118.3752    -114.64081  ]
 [  20.295918    23.707247 ]
 [ -11.587432    -6.8922663]
 [  12.042986    16.450693 ]
 [ -21.457962   -18.707273 ]
 [  -8.120337    -4.6596117]
 [  -7.798642    -4.2355294]
 [  12.720032    16.485426 ]
 [ -16.28867    -12.9328575]
 [   3.9328141    6.7042704]
 [ -12.004047    -9.426893 ]
 [  -4.7285767   -2.0134351]
 [   2.685284     5.010697 ]
 [ -13.739685   -11.16246  ]
 [   1.4361275    2.7748625]
 [ -11.831749    -9.48777  ]
 [   1.2335533    2.5161438]
 [  -9.489859    -7.8546467]]"
10,175,[-0.00287982 -0.00897959],[-0.55368919  2.31355235],[-0.57023898  0.89978367],[ 0.         -0.00580499  0.        ],"[[-242.62766   -291.8852   ]
 [  23.795748    26.263496 ]
 [ -94.20254    -90.08439  ]
 [  13.845072    16.833843 ]
 [ -12.936705    -7.813187 ]
 [  22.951344    27.070541 ]
 [ -31.063835   -27.939732 ]
 [   3.4381356    6.6755505]
 [ -13.8541765   -9.975391 ]
 [  15.050462    18.290619 ]
 [ -20.922451   -17.43008  ]
 [   7.650573    10.341244 ]
 [ -13.056467   -10.641332 ]
 [  -4.5609803   -1.1295587]
 [   6.181534     7.664693 ]
 [ -21.799696   -18.93003  ]
 [   6.6671734    7.6431613]
 [ -11.982294    -9.130778 ]
 [  -1.5742788   -0.5639994]
 [  -3.6594534   -2.0012646]]","[[-257.18625   -307.0769   ]
 [  63.066498    66.008606 ]
 [-121.72756   -117.34471  ]
 [  25.246475    28.331827 ]
 [ -16.482388   -11.159431 ]
 [  16.703575    20.92752  ]
 [ -23.60807    -20.464947 ]
 [  -6.9909043   -3.3691945]
 [  -7.0795197   -3.4874783]
 [  11.537512    15.675446 ]
 [ -16.194984   -13.065517 ]
 [   4.079268     7.357778 ]
 [ -12.724371   -10.333185 ]
 [  -3.6887972   -0.5012419]
 [   2.2110083    4.444046 ]
 [ -14.221695   -11.341148 ]
 [   1.6539202    2.8896556]
 [ -12.796459   -10.124769 ]
 [   2.4103546    3.7290478]
 [ -10.069515    -8.15759  ]]"
10,180,[-0.00292517 -0.00988662],[0.30230349 1.69668958],[0.33932626 0.92223071],[-0.00580499 -0.00580499  0.        ],"[[-2.37951736e+02 -2.87347809e+02]
 [ 2.37290497e+01  2.60666847e+01]
 [-9.58374329e+01 -9.13956604e+01]
 [ 1.46779270e+01  1.73456612e+01]
 [-1.47768936e+01 -9.25057411e+00]
 [ 2.34376068e+01  2.71977196e+01]
 [-3.29319839e+01 -2.95053062e+01]
 [ 3.56282306e+00  6.60201216e+00]
 [-1.40678940e+01 -1.00139389e+01]
 [ 1.54123745e+01  1.88617058e+01]
 [-1.97604599e+01 -1.63635025e+01]
 [ 6.30841923e+00  9.27008629e+00]
 [-1.27707415e+01 -1.05682030e+01]
 [-5.73183155e+00 -2.16964722e+00]
 [ 6.59580898e+00  8.12910652e+00]
 [-2.08134480e+01 -1.77317867e+01]
 [ 5.90151262e+00  6.83467960e+00]
 [-1.26121120e+01 -9.62121964e+00]
 [-9.95186567e-01 -7.94114470e-02]
 [-4.44703293e+00 -2.46348763e+00]]","[[-2.6129523e+02 -3.1065115e+02]
 [ 6.2975189e+01  6.5445877e+01]
 [-1.2223285e+02 -1.1749302e+02]
 [ 2.7631599e+01  3.0233490e+01]
 [-1.9527708e+01 -1.3701197e+01]
 [ 2.1000092e+01  2.4632557e+01]
 [-2.6875042e+01 -2.3148823e+01]
 [-3.1399376e+00 -9.2090309e-02]
 [-1.0169058e+01 -6.0915384e+00]
 [ 1.4408989e+01  1.7947681e+01]
 [-2.0500748e+01 -1.6984341e+01]
 [ 8.2307892e+00  1.1002462e+01]
 [-1.6646421e+01 -1.3792976e+01]
 [ 2.5264299e-01  2.9491644e+00]
 [-4.3889338e-01  2.2533188e+00]
 [-1.3700882e+01 -1.1438242e+01]
 [ 1.6295153e+00  3.2660923e+00]
 [-1.3739553e+01 -1.1453358e+01]
 [ 4.4591694e+00  6.0924420e+00]
 [-1.2181171e+01 -1.0495924e+01]]"
10,185,[-0.00297052 -0.01031746],[1.13889888 1.48741558],[1.22559167 0.97118378],[-0.00580499 -0.00580499 -0.00580499],"[[-2.33901718e+02 -2.83390656e+02]
 [ 2.44744720e+01  2.63538780e+01]
 [-9.70180969e+01 -9.22258148e+01]
 [ 1.50931053e+01  1.72100487e+01]
 [-1.52414551e+01 -9.43154907e+00]
 [ 2.30467663e+01  2.63843594e+01]
 [-3.34291687e+01 -2.99447937e+01]
 [ 2.91675997e+00  5.72138691e+00]
 [-1.33266735e+01 -9.32556343e+00]
 [ 1.48784170e+01  1.84128494e+01]
 [-1.74820480e+01 -1.43234558e+01]
 [ 4.30656099e+00  7.40220356e+00]
 [-1.10346489e+01 -9.18785477e+00]
 [-7.72107077e+00 -4.08116198e+00]
 [ 7.87841034e+00  9.08020973e+00]
 [-2.04423218e+01 -1.69883118e+01]
 [ 6.27200222e+00  6.67098856e+00]
 [-1.32262440e+01 -9.85817337e+00]
 [-4.56419289e-01 -1.72662303e-01]
 [-4.81642962e+00 -2.36780024e+00]]","[[-266.62643   -314.29407  ]
 [  64.204956    64.729324 ]
 [-122.867775  -116.14911  ]
 [  29.763504    30.440142 ]
 [ -21.507      -13.639099 ]
 [  24.532024    26.275883 ]
 [ -29.334263   -23.648262 ]
 [   0.6136374    1.9231067]
 [ -13.609293    -7.8449955]
 [  17.704746    19.63788  ]
 [ -25.506327   -20.616514 ]
 [  13.41482     14.985433 ]
 [ -21.213276   -17.204203 ]
 [   5.3371034    7.1146345]
 [  -4.5581703   -1.0305045]
 [ -11.85391    -10.432025 ]
 [   0.5853373    2.8806257]
 [ -12.928787   -11.072401 ]
 [   4.83821      6.827286 ]
 [ -13.075657   -11.607321 ]]"
10,190,[-0.00301587 -0.01029478],[1.99422449 1.00355402],[2.12343246 1.08248882],[-0.00580499 -0.00580499 -0.00580499],"[[-229.63145    -279.57202   ]
 [  24.24683      26.457619  ]
 [ -96.48947     -91.930046  ]
 [  13.304424     15.727352  ]
 [ -13.103213     -7.546428  ]
 [  20.404648     24.004131  ]
 [ -32.034767    -28.805187  ]
 [   1.0670778     4.105921  ]
 [ -12.0451355    -8.210761  ]
 [  13.98097      17.795778  ]
 [ -15.473007    -12.408312  ]
 [   2.5797217     5.84956   ]
 [  -9.33054      -7.5598    ]
 [  -9.458622     -5.7627325 ]
 [   8.729015      9.907298  ]
 [ -19.986095    -16.347382  ]
 [   6.19864       6.629403  ]
 [ -12.824603     -9.4918    ]
 [  -1.1387405    -0.69487816]
 [  -4.137038     -1.8583013 ]]","[[-270.233     -317.95248  ]
 [  62.49861     63.402462 ]
 [-120.302345  -114.08978  ]
 [  28.722878    29.814655 ]
 [ -20.294281   -12.827404 ]
 [  25.249252    27.349804 ]
 [ -29.189484   -23.82829  ]
 [   1.8052493    3.381244 ]
 [ -14.720285    -9.259312 ]
 [  17.714844    19.612663 ]
 [ -27.017937   -22.211147 ]
 [  14.927845    16.440279 ]
 [ -21.795773   -17.717464 ]
 [   6.687846     8.368454 ]
 [  -6.419931    -2.9011865]
 [ -11.471725   -10.335312 ]
 [   0.3798172    2.8910499]
 [ -11.713913   -10.046908 ]
 [   3.4665892    5.550307 ]
 [ -12.404606   -11.228236 ]]"
10,195,[-0.00306122 -0.01024943],[2.90947616 1.79402024],[3.06855053 1.50774568],[-0.00580499 -0.00580499 -0.00580499],"[[-225.24843   -275.97473  ]
 [  23.061152    25.864594 ]
 [ -94.55496    -90.70551  ]
 [   9.624165    12.573872 ]
 [  -9.346907    -4.396576 ]
 [  16.688345    20.596432 ]
 [ -30.421711   -27.609432 ]
 [  -0.2971854    2.839292 ]
 [ -11.871412    -8.177522 ]
 [  14.062205    17.778595 ]
 [ -14.77392    -11.601453 ]
 [   1.7230096    4.697238 ]
 [  -8.402663    -6.377111 ]
 [ -10.248697    -7.059511 ]
 [   8.53312     10.094925 ]
 [ -18.932735   -15.781889 ]
 [   5.113009     6.038677 ]
 [ -11.47213     -8.7830515]
 [  -2.3808787   -1.4025307]
 [  -3.466444    -1.7810472]]","[[-273.63132   -322.1488   ]
 [  59.897545    62.331337 ]
 [-116.29323   -111.61188  ]
 [  26.06553     28.667427 ]
 [ -17.056507   -10.90385  ]
 [  24.125832    27.520494 ]
 [ -27.152504   -22.870016 ]
 [   1.0955567    3.741177 ]
 [ -14.378587   -10.005272 ]
 [  15.63625     18.410175 ]
 [ -26.035973   -22.15865  ]
 [  14.230726    16.68787  ]
 [ -19.695156   -16.429218 ]
 [   4.981617     7.496505 ]
 [  -6.078367    -3.4414487]
 [ -12.649267   -10.817028 ]
 [   2.1500597    4.140712 ]
 [ -12.33955    -10.161894 ]
 [   2.8119264    4.411891 ]
 [ -12.250292   -10.749145 ]]"
10,200,[-0.0030839  -0.01020408],[3.91118318 1.93511665],[4.09430444 2.05521166],[-0.00580499 -0.01160998  0.02321995],"[[-221.78767    -273.1118    ]
 [  22.753647     26.088898  ]
 [ -92.58132     -89.152176  ]
 [   5.8014383     9.137038  ]
 [  -5.3274207    -0.58542377]
 [  13.666332     17.680115  ]
 [ -29.945812    -27.171505  ]
 [   0.30240798    3.4277034 ]
 [ -13.562601     -9.772269  ]
 [  15.666739     19.277267  ]
 [ -15.031347    -11.661193  ]
 [   1.0844955     3.9215097 ]
 [  -6.952362     -4.6887345 ]
 [ -11.391115     -8.473364  ]
 [   9.300732     11.201927  ]
 [ -19.035255    -16.186028  ]
 [   5.2522545     6.5555468 ]
 [ -11.255054     -8.882944  ]
 [  -1.7509077    -0.40530625]
 [  -4.3527055    -2.9235013 ]]","[[-278.90173   -326.91537  ]
 [  59.710506    61.806625 ]
 [-113.79293   -108.87972  ]
 [  25.027493    27.4375   ]
 [ -14.548483    -8.173643 ]
 [  24.071398    27.318848 ]
 [ -25.940117   -21.494831 ]
 [   1.1596794    3.633433 ]
 [ -15.403994   -11.05771  ]
 [  14.670133    17.241245 ]
 [ -25.451122   -21.499336 ]
 [  14.513353    16.940952 ]
 [ -18.11159    -14.788401 ]
 [   3.0216491    5.4241757]
 [  -5.4736223   -2.9785028]
 [ -12.91077    -10.935595 ]
 [   3.8441043    5.660556 ]
 [ -13.51454    -11.192953 ]
 [   2.4481177    3.661695 ]
 [ -11.246797    -9.43712  ]]"
10,205,[-0.00312925 -0.01015873],[5.00952005 2.07220241],[5.22372246 2.68498331],[-0.00580499 -0.01160998  0.02321995],"[[-2.1861420e+02 -2.7031406e+02]
 [ 2.1512714e+01  2.5387974e+01]
 [-8.9666191e+01 -8.6367088e+01]
 [ 2.0801523e-01  3.9547558e+00]
 [-6.1937773e-01  4.1871190e+00]
 [ 1.0351379e+01  1.4539452e+01]
 [-3.0669565e+01 -2.7726055e+01]
 [ 2.2788429e+00  5.5822172e+00]
 [-1.7465471e+01 -1.3536549e+01]
 [ 1.8644516e+01  2.2432011e+01]
 [-1.7149044e+01 -1.3530424e+01]
 [ 1.2951114e+00  4.2065659e+00]
 [-7.0348015e+00 -4.4189548e+00]
 [-1.1463189e+01 -8.5564327e+00]
 [ 8.7188740e+00  1.1077866e+01]
 [-1.8915745e+01 -1.6196552e+01]
 [ 4.5383148e+00  6.3335514e+00]
 [-1.1209490e+01 -8.8775520e+00]
 [-1.4303212e+00  3.5391724e-01]
 [-5.3212299e+00 -3.8715725e+00]]","[[-285.2711     -332.54962   ]
 [  60.268982     62.104378  ]
 [-111.92015    -106.66759   ]
 [  24.329117     26.993427  ]
 [ -12.374451     -6.056201  ]
 [  24.027433     27.844524  ]
 [ -25.428608    -21.21305   ]
 [   0.86011034    3.684494  ]
 [ -17.330845    -13.0461445 ]
 [  13.966333     16.540974  ]
 [ -24.517214    -20.208546  ]
 [  14.534859     17.022099  ]
 [ -17.141405    -13.615898  ]
 [   0.3356103     2.8225646 ]
 [  -4.354432     -1.8640605 ]
 [ -12.734111    -10.340361  ]
 [   4.094591      5.8166494 ]
 [ -14.9606495   -12.464666  ]
 [   2.146039      3.4059353 ]
 [  -9.795561     -7.783292  ]]"
10,210,[-0.0031746  -0.01013605],[6.16060317 1.37989536],[6.43014073 3.15975875],[ 0.          0.         -0.00580499],"[[-213.92265    -266.13565   ]
 [  18.85961      23.037556  ]
 [ -85.69201     -82.528366  ]
 [  -3.9719837    -0.30559584]
 [   1.7047119     6.7112036 ]
 [  11.031224     14.941637  ]
 [ -33.87551     -30.764545  ]
 [   5.6956625     8.894663  ]
 [ -19.84986     -16.017017  ]
 [  19.290155     23.215216  ]
 [ -16.247585    -12.834211  ]
 [   0.44437903    3.4620113 ]
 [  -7.484379     -4.904175  ]
 [  -8.6448965    -5.843425  ]
 [   5.6659164     8.259289  ]
 [ -16.374607    -14.010136  ]
 [   3.4426143     5.441135  ]
 [ -11.591154     -9.372437  ]
 [   0.8741262     2.679947  ]
 [  -7.216423     -5.7071075 ]]","[[-2.9234119e+02 -3.3857159e+02]
 [ 6.1830795e+01  6.2755005e+01]
 [-1.1006191e+02 -1.0415602e+02]
 [ 2.4272169e+01  2.6714390e+01]
 [-9.8737402e+00 -3.4202247e+00]
 [ 2.4193754e+01  2.8074287e+01]
 [-2.5157623e+01 -2.0893135e+01]
 [ 3.1800592e-01  2.7832961e+00]
 [-1.9548063e+01 -1.4893163e+01]
 [ 1.4395592e+01  1.6396103e+01]
 [-2.3135836e+01 -1.8176413e+01]
 [ 1.4620941e+01  1.6798481e+01]
 [-1.7050442e+01 -1.3514690e+01]
 [-1.6006118e+00  1.1292872e+00]
 [-2.4299884e+00 -4.1368610e-01]
 [-1.2119331e+01 -9.0709457e+00]
 [ 2.8780704e+00  3.9970198e+00]
 [-1.5321160e+01 -1.2554034e+01]
 [ 2.8234766e+00  3.9406359e+00]
 [-8.8426895e+00 -6.6652570e+00]]"
10,215,[-0.00321995 -0.0100907 ],[7.27413237 0.40021565],[7.63184488 3.42400998],[ 0.          0.         -0.06385488],"[[-208.52274    -261.0167    ]
 [  15.03087      19.338234  ]
 [ -82.24403     -79.09608   ]
 [  -6.036777     -2.3257585 ]
 [   0.26398078    5.3252153 ]
 [  15.188261     19.099918  ]
 [ -39.067204    -35.911625  ]
 [   8.431336     11.635801  ]
 [ -19.824697    -15.981438  ]
 [  16.509396     20.473928  ]
 [ -13.2672       -9.845852  ]
 [  -0.9507964     2.10428   ]
 [  -9.527788     -6.9178514 ]
 [  -4.001713     -1.1141257 ]
 [   1.3722161     4.053097  ]
 [ -14.343788    -12.045161  ]
 [   3.5013056     5.588154  ]
 [ -13.741971    -11.521613  ]
 [   3.8361669     5.792061  ]
 [  -9.121002     -7.5891924 ]]","[[-3.00426910e+02 -3.45945709e+02]
 [ 6.44354248e+01  6.48094788e+01]
 [-1.08528244e+02 -1.02360237e+02]
 [ 2.46466331e+01  2.69943428e+01]
 [-7.41170406e+00 -8.62661839e-01]
 [ 2.40188675e+01  2.77309074e+01]
 [-2.57674065e+01 -2.14645233e+01]
 [-7.41052151e-01  1.41558814e+00]
 [-2.20460243e+01 -1.74659462e+01]
 [ 1.62728329e+01  1.83899937e+01]
 [-2.18419952e+01 -1.70258522e+01]
 [ 1.38928404e+01  1.63089180e+01]
 [-1.76569195e+01 -1.46405907e+01]
 [-2.59231758e+00  6.18707716e-01]
 [-1.62161142e-01  1.29768085e+00]
 [-1.25242577e+01 -9.06517124e+00]
 [ 4.87218320e-01  1.11650860e+00]
 [-1.35300598e+01 -1.05285349e+01]
 [ 2.90147662e+00  3.79617667e+00]
 [-9.26179790e+00 -6.80727816e+00]]"
10,220,[-0.00326531 -0.01004535],[ 8.29140246 -0.40927783],[8.76837552 3.41268629],[ 0.          0.         -0.06385488],"[[-203.32895    -256.0301    ]
 [  11.331074     15.689875  ]
 [ -79.60449     -76.47542   ]
 [  -6.7506523    -2.953765  ]
 [  -2.64776       2.4037874 ]
 [  19.886417     23.833202  ]
 [ -43.276752    -40.09165   ]
 [   8.990946     12.194039  ]
 [ -17.686298    -13.839169  ]
 [  12.600159     16.586632  ]
 [ -10.857498     -7.4166417 ]
 [  -0.8585339     2.1922717 ]
 [ -12.8357725   -10.191427  ]
 [   0.26025122    3.2472198 ]
 [  -0.8386203     1.875348  ]
 [ -15.030828    -12.75339   ]
 [   5.4013386     7.554221  ]
 [ -15.939199    -13.754471  ]
 [   5.0670347     7.1865144 ]
 [  -8.903479     -7.371687  ]]","[[-3.0829269e+02 -3.5264185e+02]
 [ 6.6777382e+01  6.6305824e+01]
 [-1.0630734e+02 -9.9796158e+01]
 [ 2.5360151e+01  2.8028366e+01]
 [-5.3040037e+00  9.1718233e-01]
 [ 2.3711815e+01  2.7730957e+01]
 [-2.7749432e+01 -2.3687111e+01]
 [-2.2786217e+00 -3.2974708e-01]
 [-2.3290630e+01 -1.8364662e+01]
 [ 1.8628628e+01  2.0514362e+01]
 [-1.9959368e+01 -1.4629793e+01]
 [ 1.0556698e+01  1.2521490e+01]
 [-1.6820133e+01 -1.3426052e+01]
 [-3.1487305e+00 -1.9094807e-01]
 [ 1.9362284e+00  3.6863976e+00]
 [-1.4775745e+01 -1.1664464e+01]
 [-5.8668244e-01  4.2370319e-01]
 [-1.0397360e+01 -7.7211785e+00]
 [ 9.5026147e-01  2.2463391e+00]
 [-1.0119217e+01 -7.9938073e+00]]"
10,225,[-0.00328798 -0.0092517 ],[ 9.26242232 -1.96201414],[9.86654818 3.27930659],[ 0.         -0.00580499 -0.00580499],"[[-1.9845786e+02 -2.5135188e+02]
 [ 8.0529976e+00  1.2492222e+01]
 [-7.7675606e+01 -7.4542404e+01]
 [-6.3531885e+00 -2.4554231e+00]
 [-6.1662207e+00 -1.1122725e+00]
 [ 2.4165642e+01  2.8188816e+01]
 [-4.5566948e+01 -4.2333694e+01]
 [ 7.3172665e+00  1.0525427e+01]
 [-1.4015877e+01 -1.0124047e+01]
 [ 8.6394949e+00  1.2663903e+01]
 [-9.3690376e+00 -5.9051113e+00]
 [ 1.1783182e-01  3.2149739e+00]
 [-1.5607376e+01 -1.2919647e+01]
 [ 2.3146677e+00  5.3886251e+00]
 [-7.6346785e-02  2.7428472e+00]
 [-1.7773766e+01 -1.5533318e+01]
 [ 7.7049971e+00  9.9414806e+00]
 [-1.7010540e+01 -1.4810865e+01]
 [ 4.8447418e+00  7.0603456e+00]
 [-8.4052944e+00 -6.8158817e+00]]","[[-3.1624689e+02 -3.5959399e+02]
 [ 6.9531891e+01  6.8264267e+01]
 [-1.0381894e+02 -9.7251266e+01]
 [ 2.6845106e+01  2.9726402e+01]
 [-4.3162875e+00  1.5178733e+00]
 [ 2.3236040e+01  2.7369631e+01]
 [-3.1624466e+01 -2.8271511e+01]
 [-3.4201374e+00 -1.2109486e+00]
 [-2.2229958e+01 -1.7565096e+01]
 [ 2.0990311e+01  2.3255709e+01]
 [-1.8725769e+01 -1.4050488e+01]
 [ 5.4600468e+00  7.9593635e+00]
 [-1.4423904e+01 -1.1746407e+01]
 [-2.4626739e+00  7.2863233e-01]
 [ 5.8518463e-01  2.1264596e+00]
 [-1.5410231e+01 -1.2393338e+01]
 [ 3.2766616e-01  1.2641177e+00]
 [-9.0626278e+00 -6.2542191e+00]
 [-1.7590470e+00 -1.0424685e+00]
 [-1.0154173e+01 -7.4904003e+00]]"
10,230,[-0.00333333 -0.0092517 ],[10.33053041 -3.03403109],[11.03958607  3.36658627],[-0.00580499 -0.01160998 -0.08707483],"[[-193.70923   -246.88837  ]
 [   5.1906085    9.579836 ]
 [ -76.08844    -73.021545 ]
 [  -5.2087965   -1.4301136]
 [  -9.390516    -4.387391 ]
 [  27.571983    31.53867  ]
 [ -45.792713   -42.678627 ]
 [   4.40946      7.5295124]
 [  -9.972035    -6.1594515]
 [   5.837804     9.702946 ]
 [  -8.824132    -5.404672 ]
 [   1.61658      4.6184874]
 [ -17.157753   -14.617819 ]
 [   2.7296133    5.8182135]
 [   2.1631615    4.9169464]
 [ -20.188438   -18.118162 ]
 [   9.011296    11.213041 ]
 [ -16.606232   -14.513229 ]
 [   4.346931     6.4381847]
 [  -8.523712    -6.9193134]]","[[-325.60034    -367.39133   ]
 [  74.55539      72.0027    ]
 [-100.64667     -93.4578    ]
 [  27.28852      29.982841  ]
 [  -1.436444      4.6825933 ]
 [  18.573788     21.96193   ]
 [ -34.334053    -30.56894   ]
 [  -3.493649     -1.9034414 ]
 [ -19.016582    -13.163324  ]
 [  24.202011     25.435724  ]
 [ -21.449425    -16.260637  ]
 [   1.4840871     4.1051784 ]
 [  -9.007053     -7.2904453 ]
 [  -4.741153     -0.5861324 ]
 [  -0.60730726    0.47638202]
 [ -12.942377     -9.97294   ]
 [   0.4828682     1.7917272 ]
 [  -9.70899      -7.503832  ]
 [  -4.625209     -3.5067074 ]
 [  -5.3002167    -2.8499455 ]]"
10,235,[-0.00335601 -0.0115873 ],[11.72225595 -3.56003731],[12.50603795  3.66781831],[-0.01160998 -0.01160998 -0.00580499],"[[-188.90817    -242.39174   ]
 [   1.8460972     6.316658  ]
 [ -74.63268     -71.67752   ]
 [  -4.2495527    -0.4592317 ]
 [ -12.098874     -7.1925116 ]
 [  29.512611     33.538124  ]
 [ -44.63339     -41.634026  ]
 [   0.81749296    3.9118052 ]
 [  -6.9419236    -3.1848483 ]
 [   4.501219      8.274875  ]
 [  -9.660892     -6.23685   ]
 [   3.256845      6.1673822 ]
 [ -18.388443    -15.872801  ]
 [   2.599485      5.652734  ]
 [   3.5329802     6.3334746 ]
 [ -20.943754    -19.01887   ]
 [   8.336194     10.603474  ]
 [ -15.267159    -13.307272  ]
 [   3.554934      5.66461   ]
 [  -9.108926     -7.5449953 ]]","[[-333.45206    -374.83487   ]
 [  78.63029      76.459496  ]
 [ -97.23932     -91.20974   ]
 [  29.940014     33.828957  ]
 [  -4.4204216     1.0493326 ]
 [  15.504269     18.365583  ]
 [ -39.547585    -35.737286  ]
 [   0.72415155    3.1758919 ]
 [ -13.002817     -8.181839  ]
 [  21.251507     23.410355  ]
 [ -24.507824    -20.250637  ]
 [  -0.40872887    2.831172  ]
 [  -3.6079817    -2.7989717 ]
 [  -8.536252     -3.9234686 ]
 [  -0.99287355    0.9767632 ]
 [  -6.9620857    -5.7072706 ]
 [  -6.3208647    -4.083292  ]
 [  -9.748871     -7.283432  ]
 [  -0.49893305   -0.70834005]
 [  -7.65452      -3.8068542 ]]"
10,240,[-0.00340136 -0.00979592],[13.63375068 -3.41539651],[14.47748423  4.16294932],[-0.01741497 -0.01160998 -0.01160998],"[[-184.24538    -237.87144   ]
 [  -1.4494965     3.1182601 ]
 [ -73.54779     -70.57666   ]
 [  -3.1077223     0.80630136]
 [ -14.371523     -9.469589  ]
 [  30.54364      34.70089   ]
 [ -42.82173     -39.77926   ]
 [  -2.3808162     0.7484863 ]
 [  -5.386688     -1.6106619 ]
 [   4.7141933     8.561292  ]
 [ -11.230406     -7.765201  ]
 [   4.8263063     7.7613    ]
 [ -19.271957    -16.675915  ]
 [   2.5502963     5.6477766 ]
 [   3.9592144     6.8428736 ]
 [ -20.419294    -18.454649  ]
 [   6.921171      9.24483   ]
 [ -14.01355     -12.05828   ]
 [   3.2080972     5.3967075 ]
 [  -9.82952      -8.232262  ]]","[[-341.25998   -381.0824   ]
 [  83.92349     80.31857  ]
 [ -93.03156    -86.54242  ]
 [  31.777126    35.459534 ]
 [ -10.251198    -5.439738 ]
 [   9.942979    12.801545 ]
 [ -39.267334   -35.276756 ]
 [   7.233899     9.422235 ]
 [  -6.7744455   -1.6393198]
 [  10.533726    11.66054  ]
 [ -27.161577   -22.06968  ]
 [   6.5718884    8.541053 ]
 [  -5.175479    -3.7943163]
 [ -10.649783    -5.340948 ]
 [   4.5114865    4.821496 ]
 [ -12.350823   -10.764845 ]
 [  -9.445614    -6.315815 ]
 [  -1.7875053   -1.1466753]
 [  -4.2387023   -2.9808233]
 [  -7.6990843   -4.577431 ]]"
