Elevation,Azimuth,ITD,ILD,Spectral ILD,Spectral ITD,Left MFCC,Right MFCC
0,0,[-0.00292517 -0.01015873],[0.00927361 2.74636656],[-0.00480784  0.88681825],[-0.00580499 -0.00580499 -0.00580499],"[[-206.33286    -257.4882    ]
 [  -5.714797     -2.1026256 ]
 [ -78.36154     -75.335236  ]
 [  -5.7022576    -1.2497644 ]
 [  15.04369      19.482775  ]
 [  11.781136     16.600353  ]
 [ -36.13607     -33.352383  ]
 [   9.554463     12.385658  ]
 [ -28.560307    -24.887619  ]
 [  19.226534     22.759712  ]
 [ -12.128736     -8.5289    ]
 [  -0.63738       2.4232664 ]
 [ -10.193956     -7.9413624 ]
 [  -5.3362036    -2.526945  ]
 [  -2.1416123     0.47649938]
 [  -3.613265     -1.8271879 ]
 [ -11.20986      -8.82057   ]
 [  -2.6350431    -1.3530118 ]
 [  -5.0414157    -2.9892669 ]
 [  -4.241542     -2.5230808 ]]","[[-2.0823949e+02 -2.5960123e+02]
 [ 7.9284968e+00  1.1790318e+01]
 [-9.2860680e+01 -8.9635986e+01]
 [ 5.6157951e+00  9.8305521e+00]
 [ 7.2736778e+00  1.1801307e+01]
 [ 9.8189774e+00  1.4544125e+01]
 [-3.1208797e+01 -2.8507664e+01]
 [ 3.6712408e+00  6.6992860e+00]
 [-2.5621700e+01 -2.2144411e+01]
 [ 1.9213923e+01  2.2908360e+01]
 [-1.5053777e+01 -1.1468572e+01]
 [ 1.8663766e+00  4.7930975e+00]
 [-1.3113522e+01 -1.0898083e+01]
 [-5.2271123e+00 -2.5910716e+00]
 [-2.6659846e+00 -1.2352067e-01]
 [-3.1448750e+00 -1.0810333e+00]
 [-1.2034867e+01 -9.9240179e+00]
 [-1.6386971e+00 -3.0337471e-01]
 [-6.4094982e+00 -4.2413177e+00]
 [-5.7554827e+00 -4.4456062e+00]]"
0,5,[-0.00287982 -0.00893424],[-1.68881118  2.9356432 ],[-1.74918532 -0.13679796],[-0.00580499 -0.00580499 -0.00580499],"[[-2.1662332e+02 -2.6762900e+02]
 [-9.1343112e-02  3.2485757e+00]
 [-7.9045837e+01 -7.6283173e+01]
 [-4.9412899e+00 -7.0072818e-01]
 [ 1.5717690e+01  1.9908989e+01]
 [ 1.1823320e+01  1.6401274e+01]
 [-3.4968174e+01 -3.2341328e+01]
 [ 1.0197109e+01  1.2731369e+01]
 [-2.9302929e+01 -2.5911774e+01]
 [ 1.8941729e+01  2.2174463e+01]
 [-1.2229132e+01 -8.9781590e+00]
 [-7.5551921e-01  2.1108313e+00]
 [-9.3107147e+00 -7.1794972e+00]
 [-4.2776546e+00 -1.7130227e+00]
 [-2.8837755e+00 -4.8505253e-01]
 [-3.9308443e+00 -2.5322633e+00]
 [-1.0994671e+01 -8.8369122e+00]
 [-2.0737097e+00 -9.3274188e-01]
 [-4.8831387e+00 -3.1046689e+00]
 [-4.4842491e+00 -2.9357851e+00]]","[[-199.32191   -251.17116  ]
 [   3.6471317    7.236006 ]
 [ -91.37221    -88.452255 ]
 [   5.1279716    8.994073 ]
 [   6.0824704   10.326033 ]
 [  10.432056    14.826834 ]
 [ -30.942825   -28.564146 ]
 [   2.2190738    4.9441295]
 [ -24.09272    -20.907097 ]
 [  19.209873    22.693966 ]
 [ -13.861585   -10.494671 ]
 [   1.9969037    4.6303625]
 [ -13.251772   -11.385724 ]
 [  -5.885915    -3.6034827]
 [  -1.7593565    0.5426128]
 [  -2.8322475   -0.9939853]
 [ -11.549323    -9.704521 ]
 [  -1.7133136   -0.6590096]
 [  -6.395037    -4.557916 ]
 [  -5.1957245   -4.181122 ]]"
0,10,[-0.00283447 -0.01011338],[-3.28088075  2.49449968],[-3.38765413 -1.03986815],[-0.00580499 -0.00580499 -0.00580499],"[[-226.4235     -277.0385    ]
 [   4.942478      8.393269  ]
 [ -79.96069     -77.07203   ]
 [  -3.4955127     0.8701407 ]
 [  15.558636     19.920876  ]
 [  12.552225     17.240395  ]
 [ -34.52021     -31.732323  ]
 [  10.576197     13.208737  ]
 [ -30.110947    -26.657804  ]
 [  18.387238     21.638596  ]
 [ -12.496766     -9.162394  ]
 [  -0.76525676    2.2295299 ]
 [  -8.343947     -5.9478    ]
 [  -3.5051372    -0.8303225 ]
 [  -4.060151     -1.6096485 ]
 [  -4.3166423    -2.918898  ]
 [ -10.664774     -8.397786  ]
 [  -1.9012456    -0.59125906]
 [  -4.7142963    -2.8298454 ]
 [  -4.9651995    -3.3246973 ]]","[[-1.9173746e+02 -2.4374657e+02]
 [ 3.5784698e-01  4.0715322e+00]
 [-9.0997963e+01 -8.7937828e+01]
 [ 4.9948111e+00  8.9512100e+00]
 [ 5.1180239e+00  9.4867020e+00]
 [ 9.9809780e+00  1.4484657e+01]
 [-3.0297001e+01 -2.7811083e+01]
 [ 5.5727339e-01  3.3776731e+00]
 [-2.3480148e+01 -2.0146622e+01]
 [ 1.9711084e+01  2.3374771e+01]
 [-1.3778892e+01 -1.0237326e+01]
 [ 2.1168561e+00  4.8917646e+00]
 [-1.3253378e+01 -1.1292367e+01]
 [-6.8602657e+00 -4.4954605e+00]
 [-1.0484020e+00  1.3982509e+00]
 [-2.9993725e+00 -9.9009013e-01]
 [-1.1605137e+01 -9.6285534e+00]
 [-1.3082987e+00 -1.2763721e-01]
 [-7.2536201e+00 -5.3041296e+00]
 [-4.5066342e+00 -3.4322610e+00]]"
0,15,[-0.00278912 -0.01011338],[-4.78599429  1.17059603],[-4.94032711 -1.85328156],[-0.00580499 -0.00580499 -0.00580499],"[[-2.3611824e+02 -2.8617392e+02]
 [ 9.3100185e+00  1.2697260e+01]
 [-8.0233032e+01 -7.7206451e+01]
 [-2.5170953e+00  2.1149557e+00]
 [ 1.5286566e+01  1.9569187e+01]
 [ 1.3555883e+01  1.8567417e+01]
 [-3.4512104e+01 -3.1658035e+01]
 [ 1.0591570e+01  1.3169550e+01]
 [-3.1239857e+01 -2.7513248e+01]
 [ 1.7996798e+01  2.1077797e+01]
 [-1.2895464e+01 -9.4155655e+00]
 [-4.6530402e-01  2.8116331e+00]
 [-7.5316124e+00 -5.1117983e+00]
 [-3.1573400e+00 -1.9826941e-01]
 [-5.6334100e+00 -3.2398648e+00]
 [-4.2597675e+00 -2.9161019e+00]
 [-1.0613649e+01 -8.0425224e+00]
 [-1.8272834e+00 -5.3661692e-01]
 [-4.8010049e+00 -2.7535472e+00]
 [-5.3568974e+00 -3.5363016e+00]]","[[-1.85860840e+02 -2.38038879e+02]
 [-1.41493726e+00  2.35492301e+00]
 [-9.17797546e+01 -8.86396713e+01]
 [ 5.55930614e+00  9.57894325e+00]
 [ 3.66376448e+00  8.07082081e+00]
 [ 9.36034584e+00  1.39300785e+01]
 [-2.98072662e+01 -2.72637978e+01]
 [-5.00491261e-01  2.35736990e+00]
 [-2.40605812e+01 -2.06479988e+01]
 [ 2.08014069e+01  2.45785980e+01]
 [-1.43014984e+01 -1.06462612e+01]
 [ 2.17498684e+00  5.03921890e+00]
 [-1.31944656e+01 -1.11710434e+01]
 [-7.94202805e+00 -5.49586296e+00]
 [-5.68821877e-02  2.45062065e+00]
 [-4.09214497e+00 -1.96558762e+00]
 [-1.13429928e+01 -9.28726959e+00]
 [-1.10956025e+00  1.46859482e-01]
 [-8.25730705e+00 -6.19737625e+00]
 [-3.82196093e+00 -2.76150560e+00]]"
0,20,[-0.00274376 -0.01129252],[-6.16363883  0.65365121],[-6.37247264 -2.43290961],[-0.00580499  0.         -0.01160998],"[[-2.4523509e+02 -2.9470767e+02]
 [ 1.3220088e+01  1.6178869e+01]
 [-7.9414398e+01 -7.6465492e+01]
 [-1.8869933e+00  2.9212558e+00]
 [ 1.5692465e+01  1.9561296e+01]
 [ 1.4700949e+01  1.9857594e+01]
 [-3.4271076e+01 -3.1508213e+01]
 [ 9.9139023e+00  1.2047396e+01]
 [-3.1651287e+01 -2.7705437e+01]
 [ 1.7509531e+01  2.0132866e+01]
 [-1.2430895e+01 -8.9588757e+00]
 [ 6.7911178e-02  3.5007691e+00]
 [-6.5070066e+00 -4.4149723e+00]
 [-3.3813481e+00 -3.1648237e-01]
 [-6.5549412e+00 -4.4006071e+00]
 [-3.9197845e+00 -2.9487338e+00]
 [-1.0216413e+01 -7.3495350e+00]
 [-1.8898743e+00 -9.7546005e-01]
 [-4.5260324e+00 -2.5101962e+00]
 [-5.2448587e+00 -3.3291645e+00]]","[[-181.5188     -233.91695   ]
 [  -1.2230282     2.4746811 ]
 [ -93.7534      -90.617325  ]
 [   7.691741     11.659185  ]
 [   1.4312637     5.7690344 ]
 [   9.430618     13.977917  ]
 [ -29.357738    -26.887527  ]
 [  -1.2799482     1.5312176 ]
 [ -23.820496    -20.429459  ]
 [  20.529434     24.23872   ]
 [ -13.288197     -9.573325  ]
 [   1.4525831     4.235008  ]
 [ -12.715448    -10.727283  ]
 [  -8.261795     -5.794997  ]
 [   0.72080237    3.1326303 ]
 [  -4.908403     -2.80097   ]
 [ -11.043444     -9.02492   ]
 [  -0.54157215    0.6505652 ]
 [  -9.047465     -6.9750185 ]
 [  -2.753967     -1.8573321 ]]"
0,25,[-0.00272109 -0.01015873],[-7.40126431  0.25450621],[-7.67654538 -2.90163308],[-0.01160998  0.          0.01741497],"[[-254.5051     -303.34634   ]
 [  17.22094      19.995123  ]
 [ -78.66609     -75.57566   ]
 [  -1.1378365     3.8005362 ]
 [  15.765356     19.663185  ]
 [  16.10038      21.312405  ]
 [ -34.821716    -31.929312  ]
 [   8.3853855    10.270234  ]
 [ -31.438694    -27.233707  ]
 [  16.63638      19.14189   ]
 [ -11.241522     -7.5759354 ]
 [   0.49308115    4.0640097 ]
 [  -6.3094387    -4.1358356 ]
 [  -3.9197931    -0.9222312 ]
 [  -7.1573668    -4.946952  ]
 [  -3.7900705    -2.91763   ]
 [  -9.702733     -6.607126  ]
 [  -2.8174114    -1.976094  ]
 [  -3.4852507    -1.2798448 ]
 [  -5.5985518    -3.6955137 ]]","[[-179.45155    -232.16414   ]
 [   1.5967736     5.292849  ]
 [ -97.45081     -94.38084   ]
 [  11.413279     15.273102  ]
 [  -1.7120124     2.596542  ]
 [  10.31658      14.742981  ]
 [ -29.298023    -26.895754  ]
 [  -1.737436      1.0406668 ]
 [ -22.704502    -19.453388  ]
 [  19.007477     22.716019  ]
 [ -11.368738     -7.734086  ]
 [   0.65159553    3.3651357 ]
 [ -12.596573    -10.644926  ]
 [  -7.489822     -5.0705886 ]
 [   0.78284943    3.1404333 ]
 [  -5.002323     -2.981319  ]
 [ -11.363911     -9.465147  ]
 [   0.7131733     1.916237  ]
 [ -10.1157255    -8.158116  ]
 [  -1.3678133    -0.58072484]]"
0,30,[-0.00267574 -0.01015873],[-8.4500438   0.09650733],[-8.80870283 -3.27021062],[-0.01160998  0.          0.00580499],"[[-2.6468716e+02 -3.1273438e+02]
 [ 2.2268387e+01  2.4684292e+01]
 [-7.8075760e+01 -7.4820770e+01]
 [-8.8315833e-01  4.2231102e+00]
 [ 1.6754204e+01  2.0610222e+01]
 [ 1.6942570e+01  2.2151968e+01]
 [-3.6671722e+01 -3.3624718e+01]
 [ 7.7074537e+00  9.2063389e+00]
 [-3.2300735e+01 -2.7698792e+01]
 [ 1.7305729e+01  1.9642578e+01]
 [-9.9451733e+00 -6.0436025e+00]
 [ 2.1568444e-02  3.7098594e+00]
 [-5.9627609e+00 -3.8506341e+00]
 [-5.3055887e+00 -2.4002919e+00]
 [-7.2293444e+00 -4.8515205e+00]
 [-3.1997452e+00 -2.6000350e+00]
 [-1.0596925e+01 -7.0987687e+00]
 [-2.6001010e+00 -1.9084426e+00]
 [-2.7542710e+00 -3.4404778e-01]
 [-6.3564262e+00 -4.3953037e+00]]","[[-1.7928430e+02 -2.3212344e+02]
 [ 5.7235365e+00  9.6251822e+00]
 [-1.0279090e+02 -9.9572121e+01]
 [ 1.6086950e+01  2.0082157e+01]
 [-6.4622092e+00 -1.9843594e+00]
 [ 1.1897691e+01  1.6446600e+01]
 [-3.0179523e+01 -2.7641685e+01]
 [-2.9838853e+00  3.2178313e-03]
 [-2.0224270e+01 -1.6855314e+01]
 [ 1.5011934e+01  1.8880575e+01]
 [-8.6574526e+00 -4.8481035e+00]
 [-1.0381821e+00  1.8181708e+00]
 [-1.2747843e+01 -1.0595330e+01]
 [-6.9467983e+00 -4.3125968e+00]
 [ 6.0408711e-01  3.1252329e+00]
 [-5.9423537e+00 -3.7598226e+00]
 [-1.1360888e+01 -9.3586798e+00]
 [ 7.7287710e-01  2.2098327e+00]
 [-1.0875463e+01 -8.7619629e+00]
 [-6.6145802e-01  2.2755381e-01]]"
0,35,[-0.00263039 -0.01015873],[-9.30977285 -1.19746655],[-9.76654768 -3.61806959],[-0.01160998  0.          0.00580499],"[[-2.7490787e+02 -3.2273294e+02]
 [ 2.8006107e+01  3.0485607e+01]
 [-7.7549385e+01 -7.4628883e+01]
 [-1.7877910e-01  5.0436888e+00]
 [ 1.7968822e+01  2.1681896e+01]
 [ 1.7247704e+01  2.2203449e+01]
 [-3.8974289e+01 -3.6112183e+01]
 [ 6.8326373e+00  8.3104963e+00]
 [-3.1929432e+01 -2.7776974e+01]
 [ 1.8613411e+01  2.1399225e+01]
 [-8.4428272e+00 -4.9037991e+00]
 [-7.0866591e-01  2.9867680e+00]
 [-6.4409504e+00 -4.5027380e+00]
 [-5.7352524e+00 -3.1220980e+00]
 [-6.8941050e+00 -4.6164618e+00]
 [-3.0543323e+00 -2.4276218e+00]
 [-1.0594520e+01 -7.4569502e+00]
 [-2.4322920e+00 -1.4012656e+00]
 [-1.6262430e+00  3.8758612e-01]
 [-7.0574827e+00 -5.0420856e+00]]","[[-1.80470978e+02 -2.33721191e+02]
 [ 1.14748611e+01  1.54264202e+01]
 [-1.08335434e+02 -1.05359406e+02]
 [ 2.10479794e+01  2.49415836e+01]
 [-1.05954342e+01 -6.19973278e+00]
 [ 1.31015139e+01  1.73661861e+01]
 [-2.94793663e+01 -2.68931236e+01]
 [-6.09806919e+00 -3.44030285e+00]
 [-1.45124931e+01 -1.10183582e+01]
 [ 8.62750435e+00  1.20883179e+01]
 [-3.82369661e+00  7.11662769e-02]
 [-4.27310371e+00 -1.72680521e+00]
 [-1.05729637e+01 -8.38081455e+00]
 [-7.97265339e+00 -5.46338034e+00]
 [ 2.15419197e+00  4.54666328e+00]
 [-7.43789005e+00 -5.30584240e+00]
 [-1.09348602e+01 -9.23894596e+00]
 [ 1.72515202e+00  3.28332138e+00]
 [-1.26613359e+01 -1.08720779e+01]
 [ 1.95971680e+00  2.87218809e+00]]"
0,40,[-0.00258503 -0.01013605],[-10.01452446  -1.95226237],[-10.57394624  -3.83614689],[-0.01160998  0.          0.06385488],"[[-2.8460757e+02 -3.3194754e+02]
 [ 3.3766823e+01  3.6249535e+01]
 [-7.6662109e+01 -7.3862663e+01]
 [ 6.4591074e-01  6.1812916e+00]
 [ 1.9188187e+01  2.2628796e+01]
 [ 1.6781361e+01  2.1711048e+01]
 [-4.2205898e+01 -3.9381165e+01]
 [ 6.6554651e+00  8.0900955e+00]
 [-3.0335718e+01 -2.6185709e+01]
 [ 2.0216005e+01  2.3439617e+01]
 [-7.1355095e+00 -3.9036283e+00]
 [-2.6587548e+00  1.2144305e+00]
 [-7.0027990e+00 -5.3404799e+00]
 [-5.2432570e+00 -2.6944633e+00]
 [-7.2789392e+00 -4.8587255e+00]
 [-2.3285968e+00 -1.6803421e+00]
 [-1.0286303e+01 -7.2395864e+00]
 [-2.7713685e+00 -1.3811488e+00]
 [ 8.9437366e-02  1.7431669e+00]
 [-9.1597195e+00 -6.9739714e+00]]","[[-178.5997    -231.9805   ]
 [  12.196532    16.337152 ]
 [-109.2103    -106.150215 ]
 [  22.334332    26.365782 ]
 [ -12.966369    -8.469513 ]
 [  14.30444     18.679249 ]
 [ -30.387974   -27.701925 ]
 [  -6.7229447   -3.915529 ]
 [ -12.397238    -8.767063 ]
 [   6.518365    10.055157 ]
 [  -3.5624692    0.4113151]
 [  -4.7737865   -2.1223173]
 [  -9.370529    -6.9983053]
 [  -9.648455    -6.9820843]
 [   5.12346      7.6313906]
 [ -11.556356    -9.319221 ]
 [  -7.2818446   -5.530634 ]
 [  -1.2488285    0.487359 ]
 [ -10.819252    -8.983935 ]
 [   0.977231     2.0270567]]"
0,45,[-0.00253968 -0.01015873],[-10.61918736  -1.4615576 ],[-11.26604319  -3.98955584],[-0.00580499  0.         -0.00580499],"[[-2.9331210e+02 -3.3977692e+02]
 [ 3.9154778e+01  4.0976223e+01]
 [-7.6187431e+01 -7.3101196e+01]
 [ 2.6737590e+00  8.1256733e+00]
 [ 1.8845627e+01  2.2146000e+01]
 [ 1.5089426e+01  1.9607685e+01]
 [-4.5025856e+01 -4.1859394e+01]
 [ 6.1615438e+00  6.9416685e+00]
 [-2.6371828e+01 -2.1588985e+01]
 [ 2.1769018e+01  2.4896240e+01]
 [-8.8875589e+00 -5.9037323e+00]
 [-3.1512098e+00  6.8306422e-01]
 [-8.6626892e+00 -7.2200255e+00]
 [-4.4166241e+00 -2.2103961e+00]
 [-6.6954432e+00 -3.7342432e+00]
 [-2.2027142e+00 -2.0027809e+00]
 [-9.8464918e+00 -6.4834900e+00]
 [-2.6360464e+00 -1.4023616e+00]
 [-5.9834123e-02  1.2909389e+00]
 [-1.1178862e+01 -8.9524183e+00]]","[[-1.7596931e+02 -2.2956415e+02]
 [ 1.1488190e+01  1.5415905e+01]
 [-1.0766821e+02 -1.0468730e+02]
 [ 2.1741333e+01  2.5551228e+01]
 [-1.3698776e+01 -9.3221827e+00]
 [ 1.5084837e+01  1.9279245e+01]
 [-3.0956585e+01 -2.8446217e+01]
 [-6.5684185e+00 -3.8396602e+00]
 [-1.1691076e+01 -8.2685356e+00]
 [ 7.3259706e+00  1.0783751e+01]
 [-5.9796009e+00 -2.3311543e+00]
 [-2.9986477e+00 -4.0216634e-01]
 [-9.4499331e+00 -7.2473478e+00]
 [-9.4256268e+00 -6.7876883e+00]
 [ 6.4969749e+00  8.8001328e+00]
 [-1.4098608e+01 -1.2008753e+01]
 [-3.8052435e+00 -2.2020841e+00]
 [-4.3448210e+00 -2.7802658e+00]
 [-7.9184322e+00 -6.1972189e+00]
 [-1.0365505e+00 -1.9076984e-01]]"
